Unnamed: 0,Datetime,Tweet Id,Text,Username,Translated_Comment,Sentiment,nb_sentiment,Sentiment_GBM,gbm_sentiment,mlp_sentiment
2004,2022-02-28 07:55:28+00:00,1498205195968270338,"PwD ( Person with Disability) Voter's participation in Sekmai Assembly Constituency

#ManipurElections2022
#Elections2022
#ManipurAssemblyElections2022 https://t.co/JG41FHYtd5",PIBImphal,PwD ( Person with Disability) Voter's participation in Sekmai Assembly Constituency,0,0,1,0,0
2005,2022-02-28 07:54:58+00:00,1498205070629871616,"मणिपुर: इंफाल में विधानसभा चुनाव के पहले चरण में मतदान जारी हैं। तस्वीरें थांगमीबंद खोयाथोंग हाई स्कूल से हैं। 

#ManipurElections2022 https://t.co/rvJiCf38UA",AHindinews,Manipur: Voting continues in the first phase of assembly elections in Imphal.Photos are from Thangamibal Khoyathong High School.,1,1,2,1,1
2006,2022-02-28 07:54:13+00:00,1498204880548233216,"मणिपुर विधानसभा चुनाव के पहले चरण में पूर्वाह्न 11 बजे तक 27.4 प्रतिशत मतदान।
#ManipurElections2022 #Voting",univartaindia1,"मणिपुर विधानसभा चुनाव के पहले चरण में पूर्वाह्न 11 बजे तक 27.4 प्रतिशत मतदान।
 ",0,0,1,0,0
2007,2022-02-28 07:53:58+00:00,1498204818338639872,"मणिपुर विधानसभा चुनाव के पहले चरण में पूर्वाह्न 11 बजे तक 27.4 प्रतिशत मतदान। 
#ManipurElections2022 #ManipurElections #voting #Manipur",univartaindia1,27.4 percent polling till 11 am in the first phase of Manipur assembly elections.,1,1,2,1,1
2008,2022-02-28 07:53:42+00:00,1498204750075994114,"Manipur Election Phase 1 Live: 2 घंटों में हुआ 10% वोटिंग, 5 मार्च को 22 सीटों पर मतदान
@MedhajNewsApp #ManipurElections2022 
https://t.co/2tQDemMNbb",MedhajNewsApp,"Manipur Election Phase 1 Live: 10% voting in 2 hours, voting in 22 seats on March 5
@Medhajnewsapp",1,1,2,1,1
2009,2022-02-28 07:52:13+00:00,1498204378930556928,"#ManipurElections2022 - मणिपुर विधानसभा चुनाव के पहले चरण में सुबह 11 बजे तक 27.34% मतदान।  
#ManipurElections #Manipur",nedricknews,- 27.34% voting till 11 am in the first phase of Manipur assembly elections.,1,1,2,1,1
2010,2022-02-28 07:50:46+00:00,1498204012172115968,"#ManipurElections2022 
#मणिपुर चुनाव 2022 में मतदाता बढ़चढ़ कर मतदान में हिस्सा ले ले रहे हैं .बुजुर्ग मतदाता भी मतदान के लिए पहुंच रहे हैं.पहले चरण में 6.28 लाख से अधिक महिला मतदाता और 5.8 लाख से अधिक पुरुष मतदाता हैं. https://t.co/ZOgRPThzGv",thebharatnow,"In the Purna Election 2022, voters are taking part in voting. The voters are also reaching for voting. In the first phase there are more than 6.28 lakh female voters and more than 5.8 lakh male voters.",1,1,2,1,1
2011,2022-02-28 07:50:23+00:00,1498203914801459204,मणिपुर में विधानसभा चुनाव के पहले चरण का मतदान आज सुचारू रूप से चल रहा है। इस चरण में  38 सीटों के लिए 15 महिलाओं सहित 173 उम्मीदवार मैदान में हैं। #ManipurElections2022 https://t.co/ailSLoBzzM,AIRNewsHindi,"Voting for the first phase of the assembly elections in Manipur is going on smoothly today.In this phase, 173 candidates including 15 women are in the fray for 38 seats.",1,1,2,1,1
2012,2022-02-28 07:49:45+00:00,1498203757322326016,"Manipur Phase 1 Polling: मणिपुर में पहले चरण के चुनाव के तहत वोटिंग जारी, मतदान केंद्रों पर लगी लंबी-लंबी कतारें
#ManipurElections2022 #Manipur #voting https://t.co/271Z2B3S5V",bhn_news,"Manipur Phase 1 Polling: Voting continues under the first phase election in Manipur, long queues at polling stations",1,1,2,1,1
2013,2022-02-28 07:47:41+00:00,1498203236120989697,"Manipur Elections 2022: 11 बजे तक 27.34 प्रतिशत वोटिंग, मतदाताओं की दिखी लंबी कतारें
https://t.co/rNdH4fSpEi
#ManipurElections2022 #hindinews #LatestNews #NewsUpdates",AstitvaNews,"Manipur Elections 2022: 11 बजे तक 27.34 प्रतिशत वोटिंग, मतदाताओं की दिखी लंबी कतारें

   ",0,0,1,0,0
2014,2022-02-28 07:45:58+00:00,1498202802996142080,"Manipur Election: मणिपुर में पहले चरण का मतदान शुरू, CM बीरेन सिंह ने इंफाल में डाला वोट
@MedhajNewsApp #ManipurElections2022 @ChBirenderSingh 
https://t.co/LFGivecOHr",MedhajNewsApp,"Manipur Election: First phase of voting starts in Manipur, CM Biren Singh cast votes in Imphal
@Medhajnewsapp @Chbirendersingh",1,1,2,1,1
2015,2022-02-28 07:44:19+00:00,1498202387353583622,"Evenas poll related violence in many rural areas, the town constituency of 58 Churachandpur remain calm and peaceful. Even police personnels are relaxing.  #ManipurElections2022  slowly surely things are improving.... https://t.co/JpKoZnfV2D",ninglunhanghal,"Evans poll related violence in many rural areas, the town constituency of 58 Churachandpur remain calm and peaceful. Even police personnel are relaxing. slowly surely things are improving....",1,1,2,1,1
2016,2022-02-28 07:44:08+00:00,1498202345028554753,This young man found that his vote had already been cast by someone else. Shows you just how fair the electoral process is #ManipurElections2022 https://t.co/GBuhZCurWG,ChitraAhanthem,This young man found that his vote had already been cast by someone else. Shows you just how fair the electoral process is,1,1,2,1,1
2017,2022-02-28 07:42:27+00:00,1498201920653062147,"#ManipurAssemblyElections2022: #polling on 38 seats in first phase underway, 173 candidates in fray

#ManipurElections2022 #ManipurElections",Indian250799,":  on 38 seats in first phase underway, 173 candidates in fray",1,1,2,1,1
2018,2022-02-28 07:40:29+00:00,1498201424127135746,"#ManipurElections2022 | As Manipur goes to the polls, BJP banks on ‘change’ of last 5 years

https://t.co/Z3MXYOLEhK",ie_seven,"| As Manipur goes to the polls, BJP banks on ‘change’ of last 5 years",0,0,1,0,0
2019,2022-02-28 07:39:59+00:00,1498201298399035392,#ManipurElections2022 https://t.co/CpHBprQSAx,Amaresh03335514, ,0,0,1,0,0
2020,2022-02-28 07:38:36+00:00,1498200952071155712,"It is heartening to see youngsters coming out to exercise their franchise.

I had a lovely chat with first time voters in Oinam. Way to go, girls!

#ManipurElections2022 https://t.co/J8hUUlz8jI",AShardaDevi,"It is heartening to see youngsters coming out to exercise their franchise.

I had a lovely chat with first time voters in Oinam. Way to go, girls!",1,1,2,1,1
2021,2022-02-28 07:38:36+00:00,1498200950124969984,"भारत की सात बहनों में एक मणिपुर राज्य की बदलती तस्वीर को समूचे देश ने सराहा है। डबल इंजन की सरकार से हुए मणिपुर के समृद्ध विकास को बरक़रार रखें।
#ManipurElections2022 
#Manipur https://t.co/fqTSv9BwdB",MundaNilkanth,The changing picture of a Manipur state has been appreciated by the entire country among the seven sisters of India.Keep the rich development of Manipur with the government of double engine.,1,1,2,0,1
2022,2022-02-28 07:37:09+00:00,1498200585799028737,"#ManipurElections2022 | Decks cleared for first-phase polls, 173 candidates in fray

https://t.co/QahFncx70X",ie_seven,"| Decks cleared for first-phase polls, 173 candidates in fray",0,1,1,1,1
2023,2022-02-28 07:36:15+00:00,1498200357402705921,"Manipur Election : मणिपुर में पहले चरण का मतदान जारी, 173 उम्मीदवारों की किस्मत का होगा फैसला

@manipurmygov @BJP4Manipur @INCManipur 

#AssemblyElections2022
#ManipurElections2022
#Manipur #firstphase #Elections2022

https://t.co/8G4bSgAjO6",theruralpress,"Manipur Election: First phase voting continues in Manipur, fate of 173 candidates will be decided

@Manipurmygov @BJP4Manipur @INCMANIPUR",1,0,2,1,1
2024,2022-02-28 07:35:51+00:00,1498200259922513922,"اسمبلی انتخابات: منی پور میں پہلے مرحلے کی ووٹنگ
#ManipurElections2022 #Manipur @ECISVEEP @INCManipur @BJP4Manipur #Elections2022 #ManipurElections #Awazthevoice 
👇
https://t.co/6iB2ui6c3t",AwazTheVoiceUrd,"Assembly elections: first phase voting in Manipur
@ECisveep @incmanipur @BJP4MANIPUR",1,1,2,1,1
2025,2022-02-28 07:35:47+00:00,1498200243409620992,#ManipurElections2022 #Manipur #AssemblyElections2022 https://t.co/DyKZ3siOIE,KEYKhabor,   ,0,0,1,0,0
2026,2022-02-28 07:32:18+00:00,1498199365533708288,"#ManipurElections2022: Till 11 am, a voter turnout of 27.34% was recorded, data from the Election Commission showed. 

Kangpokpi district (32.62%) registered the highest turnout, while Churachandpur (16.68%) reported the lowest figure. 

https://t.co/mc8F54qHqU",scroll_in,": Till 11 am, a voter turnout of 27.34% was recorded, data from the Election Commission showed.

Kangpokpi district (32.62%) registered the highest turnout, while Churachandpur (16.68%) reported the lowest figure.",0,1,1,0,0
2027,2022-02-28 07:31:10+00:00,1498199078038949888,"Soch samjh kar achhe neta ko vite karna dude #ManipurElections2022 
#aillain #Trending #TejRan https://t.co/VF5e8e05pb",aillain_01,Think and find a good leader,1,1,2,1,1
2028,2022-02-28 07:28:27+00:00,1498198395269177346,"The Election Commission's officials, while monitoring polling in Manipur via live CCTV footage, found that cash was being distributed at a polling station in Keirao constituency.
(@AneeshaMathur) 
#Manipur #ManipurElections2022 
https://t.co/UbuOkTYTWS",IndiaToday,"The Election Commission's officials, while monitoring polling in Manipur via live CCTV footage, found that cash was being distributed at a polling station in Keirao constituency.
(@AneeshaMathur)",1,1,2,1,1
2029,2022-02-28 07:26:07+00:00,1498197810100916227,"First time voter shows his inked finger after casting vote at a polling booth in Lamsang Assembly Constituency.

#ManipurElections2022
#ManipurElections
#Elections2022 https://t.co/yieNdic0xn",PIBImphal,First time voter shows his inked finger after casting vote at a polling booth in Lamsang Assembly Constituency.,1,1,2,1,1
2030,2022-02-28 07:25:30+00:00,1498197654006022148,"मणिपुर में पहले चरण के मतदान में सोमवार को राज्यपाल ला गणेशन, मुख्यमंत्री एन बीरेन सिंह, उप मुख्यमंत्री वाई जॉयकुमार, विधानसभा अध्यक्ष वाई खेमचंद, कांग्रेस प्रदेश अध्यक्ष एन लोकेन सहित अन्य ने अपने-अपने मतदान केंद्रों पर मतदान किया
#ManipurElections2022",univartaindia1,"On Monday, Governor La Ganesan, Chief Minister N Biren Singh, Deputy Chief Minister Y Joykumar, Assembly Speaker Y Khemchand, Congress State President N Locaine and others voted at their respective polling stations in the first phase of voting in Manipur.",1,1,2,1,1
2031,2022-02-28 07:24:18+00:00,1498197351395037185,"#ManipurElections2022 #Polling for first phase of #Assemblyelections begins in 38 constituencies
https://t.co/UojXdsYVoj",NortheastInside,for first phase of  begins in 38 constituencies,1,1,2,1,1
2032,2022-02-28 07:23:31+00:00,1498197156812845059,The queue of #Democracy #ManipurElections2022 https://t.co/K55yTAn6lr,MaisnamManas,The queue of,0,0,1,0,0
2033,2022-02-28 07:22:34+00:00,1498196914772197378,"मणिपुर विधान सभा चुनाव का आज पहला चरण है।

सभी मतदाताओं से अपील है कि वे अपने मताधिकार का प्रयोग अवश्य करें और लोकतंत्र को मजबूत करने में अपना बहुमूल्य योगदान दें।

भाजपा को वोट दें।

#ManipurElections2022 #Vote4BJP https://t.co/XuRXTBizdv",RajpurohitMla,"Today is the first phase of Manipur Legislative Assembly elections.

There is an appeal to all voters to exercise their franchise and make their valuable contribution in strengthening democracy.

Vote for BJP.",1,1,2,1,1
2034,2022-02-28 07:21:58+00:00,1498196766742937604,"https://t.co/CTkrzuAhuT 11 बजे तक 27.34 फीसद हुआ मतदान, अभी तक सबसे ज्यादा कंगपोकपी जिले में 32.16 फीसद पड़े वोट

#ManipurElections2022 #ManipurElections #Election2022 #ElectionsWithJagran #AssemblyElection2022 https://t.co/Drhbp5pIK6",JagranNews,"Voting was 27.34 percent till 11 am, 32.16 percent votes in Kangpokpi district so far",1,1,2,0,1
2035,2022-02-28 07:18:52+00:00,1498195984119382016,"27.4% votes polled till 11 am in Manipur phase 1. 

#ManipurElections2022",uniindianews,27.4% votes polled till 11 am in Manipur phase 1.,0,0,1,0,0
2036,2022-02-28 07:18:14+00:00,1498195827093028876,"I voted for better future of Manipur. 

Please vote.

#ManipurElections2022 https://t.co/k3IGJve5YS",BupendaMeitei,"I voted for better future of Manipur.

Please vote.",1,1,2,1,1
2037,2022-02-28 07:17:49+00:00,1498195718263259140,मणिपुरः सिंहघाट विधानसभा क्षेत्र में मॉक पोल टेस्टिंग के दौरान बीजेपी-केपीए कार्यकर्ताओं के बीच झड़प #JanhitTimes #ManipurElections2022 #Manipur,janhit_times,Manipur: BJP-KPA workers clash during mock poll testing in Singhghat assembly constituency,0,0,1,0,0
2038,2022-02-28 07:14:57+00:00,1498194998629928961,"27.34% voters turnout recorded till 11 am in the first phase of #ManipurElections2022 

#TheRealTalkin (ANI)
https://t.co/81P6LvGwJM",Therealtalkin,"27.34% voters turnout recorded till 11 am in the first phase of

(ANI)",1,1,2,1,1
2039,2022-02-28 07:14:14+00:00,1498194819352436737,मणिपुर: मंत्री बिस्वजीत सिंह ने इंफाल में मतदान किया। #ManipurElections2022 https://t.co/Wjjg1EEKyp,NationalTVNews2,Manipur: Minister Biswjit Singh voted in Imphal.,0,0,1,0,0
2040,2022-02-28 07:13:52+00:00,1498194724485664769,"#ManipurElections2022  
voter turnout recorded till 11AM

1st  phase Manipur -27.24%",Janmatpolls,"
voter turnout recorded till 11AM

1st  phase Manipur -27.24%",0,0,1,0,0
2041,2022-02-28 07:11:31+00:00,1498194135660253184,"I couldn’t exercise my voting rights for the #ManipurElections2022 because my vote had already been cast by someone.

This is the ground reality from Churachandpur. 

Standing up for my rights! 
@NBirenSingh @MyGovManipur @DEO_CCPUR @ECISVEEP https://t.co/3gr93uCjW7",DennisHrangchal,"I couldn’t exercise my voting rights for the  because my vote had already been cast by someone.

This is the ground reality from Churachandpur.

Standing up for my rights!
@NBirenSingh @MyGovManipur @DEO_CCPUR @ECISVEEP",0,0,1,0,0
2042,2022-02-28 07:09:06+00:00,1498193524860223488,"#Manipur में पहले चरण का मतदान जारी, सुबह 11 बजे तक 27.34 फीसदी मतदान 
#ManipurElections2022
https://t.co/bVJxOQVi94",navjivanindia,"First phase voting continues, 27.34 percent voting till 11 am",1,1,2,1,1
2043,2022-02-28 07:07:34+00:00,1498193141827923971,"I have casted my vote, have you?

Participate in the biggest festival of democracy and vote in large numbers to continue the path of development &amp; progressive Manipur!

#ManipurElections2022 https://t.co/9EfMPWdXAO",DeepThanki_BJP,"I have casted my vote, have you?

Participate in the biggest festival of democracy and vote in large numbers to continue the path of development &amp; progressive Manipur!",1,1,2,1,1
2044,2022-02-28 07:04:35+00:00,1498192390683004929,"https://t.co/DvqMLKqaRL LIVE: मतदान केंद्रों के बाहर मतदाताओं की लगी लंबी कतारें, 11 बजे तक 27.34 फीसद हुआ मतदान

#ManipurElections2022 #ManipurElections #Election2022 #ElectionsWithJagran #AssemblyElection2022 https://t.co/kpJk676DuC",JagranNews,"LIVE: Long queues of voters outside polling stations, 27.34 percent voting by 11 am",1,1,2,1,1
2045,2022-02-28 07:02:53+00:00,1498191962502881287,"Vote for Development.
Vote for Good Governance
#ManipurElections2022 
#AssemblyElections2022 #Election2022 #Elections2022 https://t.co/eA2ug1H6Uq",bhosalevarsha24,"Vote for Development.
Vote for Good Governance
 
   ",1,1,2,1,1
2046,2022-02-28 07:02:14+00:00,1498191798384037895,"Vote for BJP 🌷

Manipur Votes For BJP

#ManipurElections2022 https://t.co/HrNMIw0tyB",BJPManojM,"Vote for BJP

Manipur Votes For BJP",0,0,1,0,0
2047,2022-02-28 07:00:21+00:00,1498191323899121671,"Hello, the voters of Manipur. 

Vote for a better tomorrow. 

@SafronSuporters 
@TeamRBReddy

#ManipurElections #ManipurElections2022 #VoteForBJP #BJP #RBR https://t.co/zcmL7Rdx04",Ramakrishna4BJP,"Hello, the voters of Manipur.

Vote for a better tomorrow.

@SafronSuporters
@TeamRBReddy",1,1,2,1,1
2048,2022-02-28 07:00:03+00:00,1498191249786175490,"27.34% voters turnout recorded till 11 am in the first phase of #ManipurElections2022 

#ManipurElections #AssemblyElections2022 https://t.co/s5vaX4k7Cj",Oneindia,27.34% voters turnout recorded till 11 am in the first phase of,1,1,2,1,1
2049,2022-02-28 06:59:40+00:00,1498191153673302016,"Vote for BJP 🌷

Manipur Votes For BJP

#ManipurElections2022 

https://t.co/POgHr6oaNL https://t.co/KuLRcp4P6o",NikunjTankBJP,"Vote for BJP

Manipur Votes For BJP",0,0,1,0,0
2050,2022-02-28 06:58:13+00:00,1498190788127490049,"Assembly Elections 2022: First phase of voting gets underway in #Manipur 
#ManipurElections | #ManipurElection2022 #28thFebR
#ManipurVotes2022 | #ManipurElections2022
https://t.co/5UDIJwYdnf https://t.co/aWL5GL22Ej",Brinda27506394,"Assembly Elections 2022: First phase of voting gets underway in
|
|",1,1,2,1,1
2051,2022-02-28 06:57:34+00:00,1498190625547685891,"मणिपुर विधानसभा चुनावः पहले चरण की वोटिंग जारी, सुबह 11 बजे तक 27.34% मतदान हुआ #JanhitTimes #ManipurElections2022 #ManipurElections",janhit_times,"Manipur Assembly Election: First phase voting continues, 27.34% voting was done till 11 am",1,1,2,1,1
2052,2022-02-28 06:57:21+00:00,1498190570246017028,"Vote for BJP 🌷

Manipur Votes For BJP

#ManipurElections2022 https://t.co/vJCxeGo3sz",damini_prakash,"Vote for BJP

Manipur Votes For BJP",0,0,1,0,0
2053,2022-02-28 06:56:42+00:00,1498190406353231872,"देखिये हमारे संवाददाता मुकेश शुक्ला की केंद्रीय विदेश राज्य मंत्री राजकुमार रंजन सिंह से ख़ास बातचीत 

#ManipurElections2022 https://t.co/BAFKbtbYTf",DDNewsHindi,See our correspondent Mukesh Shukla's special conversation with Union Minister of State for External Affairs Rajkumar Ranjan Singh,1,1,2,0,1
2054,2022-02-28 06:56:36+00:00,1498190381657509889,"27.34% voter turnout recorded till 11 am in the first phase of Manipur elections.
#ManipurElections2022 #Manipur #ManipurElections",HWNewsEnglish,27.34% voter turnout recorded till 11 am in the first phase of Manipur elections.,1,1,2,1,1
2055,2022-02-28 06:56:20+00:00,1498190314736996352,27.34% voters turnout recorded till 11 am in the first phase of #ManipurElections2022 https://t.co/eBywN4Czql,timesofindia,27.34% voters turnout recorded till 11 am in the first phase of,1,1,2,1,1
2056,2022-02-28 06:55:00+00:00,1498189977112375300,"மணிப்பூர் சட்ட சபை தேர்தல் - முதல் கட்ட வாக்குப்பதிவு

https://t.co/UJfhTCkr7s

#WinNews #ManipurElections2022 #AssemblyElections2022",winnewstamil,Manipur Legislative Assembly Election - First Phase Voting,1,1,2,1,1
2057,2022-02-28 06:55:00+00:00,1498189976952991744,"#MiddayNews |

Polling begins for 38 seats in first phase of #Manipur assembly elections  

#ManipurElections #ManipurElections2022 

https://t.co/Yg1u19IKDS",mid_day,"|

Polling begins for 38 seats in first phase of  assembly elections",1,1,2,1,1
2058,2022-02-28 06:54:19+00:00,1498189807599886340,"மணிப்பூர்: கெய்ராவ் சட்டசபை தொகுதியில் துப்பாக்கிச் சூட்டு சம்பவங்கள் நடப்பதாக தகவல்கள் தெரிவிக்கின்றன 

#ManipurElections2022",thatsTamil,"மணிப்பூர்: கெய்ராவ் சட்டசபை தொகுதியில் துப்பாக்கிச் சூட்டு சம்பவங்கள் நடப்பதாக தகவல்கள் தெரிவிக்கின்றன 

",0,0,1,0,0
2059,2022-02-28 06:53:52+00:00,1498189692185235459,27.34% voters turnout recorded till 11 am in the first phase of #ManipurElections2022 https://t.co/nFeQDQlEnP,GulistanNewsTV,27.34% voters turnout recorded till 11 am in the first phase of,1,1,2,1,1
2060,2022-02-28 06:53:16+00:00,1498189541618118662,#ManipurElections2022 | ମଣିପୁରରେ ପ୍ରଥମ ପର୍ଯ୍ୟାୟ ମତଦାନ ଜାରି । ସକାଳ ୧୧ଟା ସୁଦ୍ଧା ୨୭.୩୪ ପ୍ରତିଶତ ମତଦାନ ହୋଇଥିବା ସୂଚନା । #ManipurVotes2022,News18Odia,".The first periodic pollution in Manipulas.Information fell at Eachel deadcated by the Tenus 11, by early Mining.",1,1,2,1,1
2061,2022-02-28 06:53:15+00:00,1498189538241523715,"#ManipurElections2022 | 27.3% voter turnout recorded till 11 AM in Phase 1

Live Updates: https://t.co/FNHdvV2mRy https://t.co/mMJrm5AWzc",ndtv,"| 27.3% voter turnout recorded till 11 AM in Phase 1

Live Updates:",1,1,2,1,1
2062,2022-02-28 06:50:53+00:00,1498188943426129920,"मणिपुर में कमल खिलेगा 🚩✌
Manipur Votes For BJP
#ManipurElections2022 https://t.co/LzkB7X0jev",KrishnakantTiw,"Lotus will bloom in Manipur
Manipur Votes for BJP",0,0,1,0,0
2063,2022-02-28 06:50:49+00:00,1498188926049153025,"The first phase will decide the fates of CM N Biren Singh, deputy CM Y Joykumar, Speaker Y Khemchand #ManipurElections2022 #ManipurElections 
@CeoManipur #imphal #Manipur

https://t.co/LGMLUZICBy",OptimistNewz,"The first phase will decide the fates of CM N Biren Singh, deputy CM Y Joykumar, Speaker Y Khemchand
@CeoManipur",1,1,2,1,1
2064,2022-02-28 06:50:13+00:00,1498188773389402114,"मणिपुर में कमल खिलेगा 🚩✌
Manipur Votes For BJP

https://t.co/Fl3TaXsI8D… 
#ManipurElections2022 https://t.co/PDI90xjlUW",LnathAssam,"Lotus will bloom in Manipur
Manipur Votes for BJP",0,0,1,0,0
2065,2022-02-28 06:50:07+00:00,1498188750932742147,#ManipurElections2022 #Manipur #ManipurElections #CongressLaklagani #congress #CongressTaVotePisi  #manipurwithrahul https://t.co/R8UPfJLNeL,rg_0452,        ,0,0,1,0,0
2066,2022-02-28 06:49:46+00:00,1498188660440633349,"#ManipurElections2022 | 27.34% voters turnout recorded till 11 am in the first phase of  Manipur Election 

#AssemblyElections2022 | #ZeeSalaamTweet | https://t.co/CGIVgAwPUq",zeesalaamtweet,"| 27.34% voters turnout recorded till 11 am in the first phase of  Manipur Election

|  |",1,1,2,1,1
2067,2022-02-28 06:49:41+00:00,1498188642023477251,🔲 27.34% voters turnout recorded till 11 am in the first phase of #ManipurElections2022 https://t.co/kEXvGEPRtq,NewsMobileIndia,27.34% voters turnout recorded till 11 am in the first phase of,1,1,2,1,1
2068,2022-02-28 06:49:27+00:00,1498188581369946115,मणिपुर विधानसभा चुनाव के पहले चरण में सुबह 11 बजे तक 27.34% मतदान हुआ। #ManipurElections2022,AHindinews,The first phase of the Manipur assembly elections was 27.34% polling till 11 am.,1,1,2,1,1
2069,2022-02-28 06:48:47+00:00,1498188411781349381,"Vote for double Engine Govt. 
Vote for Development!!
#GoVote #ManipurElections #ManipurElections2022 #poll 
#manipurwithmodi #election  #Vote4BJP #manipurthanksmodiji 
#ModiHaiToMumkinHai #BJP 
#BJPAgain #Manipur #ModiWithManipur https://t.co/Lztm82QgaK",SJVatsal,"Vote for double Engine Govt.
Vote for Development!!",0,1,1,0,0
2070,2022-02-28 06:47:32+00:00,1498188100815622152,"मणिपुर में कमल खिलेगा 🚩✌
Manipur Votes For BJP
#ManipurElections2022",ankitgour007,"Lotus will bloom in Manipur
Manipur Votes for BJP",0,0,1,0,0
2071,2022-02-28 06:47:26+00:00,1498188074106253312,"Vote for double Engine Govt. 
Vote for Development!!
#GoVote #ManipurElections #ManipurElections2022 #poll 
#manipurwithmodi #election  #Vote4BJP #manipurthanksmodiji 
#ModiHaiToMumkinHai #BJP 
#BJPAgain #Manipur https://t.co/CtwWEaKG4E",SJVatsal,"Vote for double Engine Govt.
Vote for Development!!",0,1,1,0,0
2072,2022-02-28 06:46:51+00:00,1498187926408028160,"Difference is Clear 
Vote for double Engine Govt. 
Vote for Development!!
#GoVote #ManipurElections #ManipurElections2022 #poll 
#manipurwithmodi #election  #Vote4BJP #manipurthanksmodiji 
#ModiHaiToMumkinHai #BJP 
#BJPAgain #Manipur https://t.co/AfNIndoFr9",SJVatsal,"Difference is Clear
Vote for double Engine Govt.
Vote for Development!!",1,1,2,1,1
2073,2022-02-28 06:46:23+00:00,1498187810251370505,"#ElectionsWithJagran | Glimpses from PwD personnel managed polling station at 59/49 B Vengnom

#ManipurElections2022 

(📸: @CeoManipur)

For LIVE updates, follow: https://t.co/CYINwdOcqs https://t.co/BM8gHzvvRx",JagranEnglish,"| Glimpses from PwD personnel managed polling station at 59/49 B Vengnom



(: @CeoManipur)

For LIVE updates, follow:",1,1,2,1,1
2074,2022-02-28 06:45:37+00:00,1498187615903764480,"Developing web of roads
Vote for double Engine Govt. 
Vote for Development!!
#GoVote #ManipurElections #ManipurElections2022 #poll 
#manipurwithmodi #election  #Vote4BJP #manipurthanksmodiji 
#ModiHaiToMumkinHai #BJP 
#BJPAgain #Manipur https://t.co/XCG1aUSWWw",SJVatsal,"Developing web of roads
Vote for double Engine Govt.
Vote for Development!!",0,1,1,0,0
2075,2022-02-28 06:45:20+00:00,1498187546345750534,"#NewsAlert | Manipur CM and BJP candidate from Heingang, N Biren Singh casts his vote in Imphal. 

He says, ""BJP is expecting at least 30 out of 38 seats in the first phase. People of Manipur like PM Modi"" #ManipurElections2022 
#Russian https://t.co/mXDz6NVbt3",SonaliS71687712,"| Manipur CM and BJP candidate from Heingang, N Biren Singh casts his vote in Imphal.

He says, ""BJP is expecting at least 30 out of 38 seats in the first phase. People of Manipur like PM Modi""",-1,1,0,1,-1
2076,2022-02-28 06:45:15+00:00,1498187524002365441,"मणिपुर में कमल खिलेगा 🚩✌
Manipur Votes For BJP
https://t.co/VOpgcZP5uP… 
#ManipurElections2022 https://t.co/DlGdWwvdj6",AnkitKarakoti2,"Lotus will bloom in Manipur
Manipur Votes for BJP",0,0,1,0,0
2077,2022-02-28 06:44:59+00:00,1498187458470498305,"BJP- Modi Govt gifted ILP .
Vote for double Engine Govt. 
Vote for Development!!
#GoVote #ManipurElections #ManipurElections2022 #poll 
#manipurwithmodi #election  #Vote4BJP #manipurthanksmodiji 
#ModiHaiToMumkinHai #BJP 
#BJPAgain #Manipur https://t.co/P1VC8x5D0L",SJVatsal,"BJP- Modi Govt gifted ILP .
Vote for double Engine Govt.
Vote for Development!!",1,1,2,0,0
2078,2022-02-28 06:44:54+00:00,1498187436928614401,"MANIPUR BREAKING:

Phase 1: Good voting..

27% Polling recorded till 11am ..

#ManipurElections 
#ManipurElections2022",Anjan94150697,"MANIPUR BREAKING:

Phase 1: Good voting..

27% Polling recorded till 11am ..

 
",1,1,2,0,0
2079,2022-02-28 06:44:47+00:00,1498187409087156226,27.34% voters turnout recorded till 11 am in the first phase of #ManipurElections2022 https://t.co/UK7ru4aW0h,ANI,27.34% voters turnout recorded till 11 am in the first phase of,1,1,2,1,1
2080,2022-02-28 06:44:44+00:00,1498187395464052737,#UPElections #ManipurElections2022 #Goa #PunjabElections2022 #Uttarakhand https://t.co/9BTQrFFEuB,Amit29589506,     ,0,0,1,0,0
2081,2022-02-28 06:43:48+00:00,1498187161442537473,"Jiribam- Imphal railway bridge will reduce travel time to 2hrs
Vote for double Engine Govt. 
Vote for Development!!
#GoVote #ManipurElections #ManipurElections2022 #poll 
#manipurwithmodi #election  #Vote4BJP #manipurthanksmodiji 
#ModiHaiToMumkinHai #BJP 
#BJPAgain #Manipur https://t.co/iynzifvj1x",SJVatsal,"Jiribam- Imphal railway bridge will reduce travel time to 2hrs
Vote for double Engine Govt.
Vote for Development!!",0,1,1,0,0
2082,2022-02-28 06:42:51+00:00,1498186921528365060,"Uplifting lives of artisans. 
Vote for double Engine Govt. 
Vote for Development!!
#GoVote #ManipurElections #ManipurElections2022 #poll 
#manipurwithmodi #election  #Vote4BJP #manipurthanksmodiji 
#ModiHaiToMumkinHai #BJP 
#BJPAgain #Manipur https://t.co/uA36UgSiEn",SJVatsal,"Uplifting lives of artisans.
Vote for double Engine Govt.
Vote for Development!!",0,1,1,0,0
